_id,MisparMitham,Yeshuv,SemelYeshuv,ShemMitcham,YachadKayam,YachadTosafti,YachadMutza,TaarichHachraza,MisparTochnit,KishurLatar,SachHeterim,KishurLaMapa,Maslul,ShnatMatanTokef,Bebitzua,Status,source_name,source_url,source_type,original_resource_id,original_file_path,original_row_index,ingestion_timestamp,detected_relevance_reason,מפתח לפוליגון תכנית,מספר תוכנית,שם תוכנית,שלב תכנוני,יזם תכנון,סמל יישוב,יישוב,תאריך קיום תנאי סף,תאריך פרסום להפקדה ברשומות,תאריך פרסום לאישור ברשומות,קישור לאתר רשות מקרקעי ישראל,קישור לאתר מנהל תכנון,יחד פוטנציאל לשיווק
71,4197.0,הרצליה                                                                                                                                                                                                                                                         ,6400.0,"רמב""ם                                                                                                                                                                                                                                                          ",33,51,104.0,19/11/2024,504-0177014                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000288809/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4197                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2018                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,70,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
72,4199.0,בת ים                                                                                                                                                                                                                                                          ,6200.0,סוקולוב – ירושלים                                                                                                                                                                                                                                              ,51,132,220.0,09/07/2017,502-0201483                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000301647/310                                                                                                                                                                                                                ,220,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4199                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2017                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,תכנית מאושרת -  אחרי רישוי                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,71,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
73,4201.0,בת ים                                                                                                                                                                                                                                                          ,6200.0,חנה סנש                                                                                                                                                                                                                                                        ,48,138,186.0,16/07/2023,502-0189720                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000295273/310                                                                                                                                                                                                                ,186,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4201                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2019                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,תכנית מאושרת -  אחרי רישוי                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,72,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
74,4203.0,קרית גת                                                                                                                                                                                                                                                        ,2630.0,שדרות גת                                                                                                                                                                                                                                                       ,32,262,294.0,,606-0387407                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/6000394673/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4203                                                                                                                                                             ,,2023                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,73,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
75,4204.0,באר שבע                                                                                                                                                                                                                                                        ,9000.0,שכונה ג'                                                                                                                                                                                                                                                       ,40,0,242.0,29/06/2017,605-0187609                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/6000294087/310                                                                                                                                                                                                                ,242,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4204                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2016                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,תכנית מאושרת -  אחרי רישוי                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,74,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
76,4205.0,גבעת שמואל                                                                                                                                                                                                                                                     ,681.0,בן גוריון                                                                                                                                                                                                                                                      ,36,108,144.0,10/04/2018,427-0124453                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/4000256053/310                                                                                                                                                                                                                ,144,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4205                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2018                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,תכנית מאושרת -  אחרי רישוי                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,75,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
77,4207.0,גבעת שמואל                                                                                                                                                                                                                                                     ,681.0,שער העיר (בן גוריון)                                                                                                                                                                                                                                           ,112,255,367.0,22/01/2020,427-0169672                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/4000284839/310                                                                                                                                                                                                                ,367,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4207                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2019                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,תכנית מאושרת -  אחרי רישוי                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,76,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
78,4208.0,בת ים                                                                                                                                                                                                                                                          ,6200.0,השבטים                                                                                                                                                                                                                                                         ,144,600,714.0,22/10/2017,502-0151878                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000274343/310                                                                                                                                                                                                                ,714,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4208                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2018                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,תכנית מאושרת -  אחרי רישוי                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,77,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
79,4209.0,תל אביב יפו                                                                                                                                                                                                                                                    ,5000.0,הצנחנים                                                                                                                                                                                                                                                        ,128,242,370.0,09/06/2020,507-0254292                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000329183/310                                                                                                                                                                                                                ,370,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4209                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2016                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,תכנית מאושרת -  אחרי רישוי                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,78,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
80,4213.0,בת ים                                                                                                                                                                                                                                                          ,6200.0,איילון- יוספטל                                                                                                                                                                                                                                                 ,112,212,300.0,10/02/2019,502-0436261                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000418807/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4213                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2018                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,79,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
81,4214.0,בת ים                                                                                                                                                                                                                                                          ,6200.0,מצדה                                                                                                                                                                                                                                                           ,128,362,490.0,10/02/2019,502-0143628                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000267757/310                                                                                                                                                                                                                ,300,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4214                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2018                                                                                                                                                                                                                                                           ,כן                                                                                                                                                                                                                                                             ,תכנית מאושרת במימוש                                                                                                                                                                                                                                            ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,80,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
82,4215.0,ירושלים                                                                                                                                                                                                                                                        ,3000.0,אפרסמון                                                                                                                                                                                                                                                        ,116,384,603.0,31/12/2025,101-0403428                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/1000402571/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4215                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2023                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,81,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
83,4221.0,אשדוד                                                                                                                                                                                                                                                          ,70.0,אבן עזרא                                                                                                                                                                                                                                                       ,144,504,669.0,29/06/2017,603-0271296                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/6000337311/310                                                                                                                                                                                                                ,237,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4221                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2017                                                                                                                                                                                                                                                           ,כן                                                                                                                                                                                                                                                             ,תכנית מאושרת במימוש                                                                                                                                                                                                                                            ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,82,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
84,4224.0,הרצליה                                                                                                                                                                                                                                                         ,6400.0,שיכון ויצמן                                                                                                                                                                                                                                                    ,576,1267,1843.0,02/04/2020,504-0222943                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000313125/310                                                                                                                                                                                                                ,578,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4224                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2020                                                                                                                                                                                                                                                           ,כן                                                                                                                                                                                                                                                             ,תכנית מאושרת במימוש                                                                                                                                                                                                                                            ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,83,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
85,4228.0,בת ים                                                                                                                                                                                                                                                          ,6200.0,שינדלר                                                                                                                                                                                                                                                         ,84,150,234.0,27/12/2023,502-0178285                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000289357/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4228                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2020                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,84,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
86,4229.0,ירושלים                                                                                                                                                                                                                                                        ,3000.0,שטרן 34-42                                                                                                                                                                                                                                                     ,67,173,226.0,22/10/2017,101-0317016                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/1000358453/310                                                                                                                                                                                                                ,226,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4229                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2017                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,תכנית מאושרת -  אחרי רישוי                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,85,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
87,4230.0,גבעתים                                                                                                                                                                                                                                                         ,6300.0,בראשית 3-7                                                                                                                                                                                                                                                     ,24,51,75.0,19/01/2017,503-0147389                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000271073/310                                                                                                                                                                                                                ,75,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~4230                                                                                                                                                             ,מיסוי                                                                                                                                                                                                                                                          ,2017                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,תכנית מאושרת -  אחרי רישוי                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,86,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
